title,type,source,episodes,status,airing,rating,score,scored_by,rank,popularity,members,favorites,studio,aired_from,aired_to,year,start_season,date_aired,duration_minutes,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,NA,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Vampire,Yaoi,Yuri,Average Rank of Related,Adaptation,Sequel,Side story,Alternative version,Prequel,Summary,Other,Spin-off,Alternative setting,Character,Parent story,Full story
Maison Ikkoku,TV,Manga,96.0,Finished Airing,False,R+ - Mild Nudity,8.24,8226.0,279.0,2077.0,30989.0,852.0,Studio Deen,1986-03-26 00:00:00,1988-03-02 00:00:00,1986.0,Spring,707 days 00:00:00,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Takamiya Nasuno Desu!: Teekyuu Spin-off,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,6.51,5217.0,5582.0,3656.0,10189.0,8.0,SmallStudio,2015-04-07 00:00:00,2015-06-23 00:00:00,2015.0,Spring,77 days 00:00:00,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Usavich IV,TV,Original,13.0,Finished Airing,False,PG-13 - Teens 13 or older,6.85,1133.0,4129.0,6882.0,1978.0,1.0,SmallStudio,2011-04-23 00:00:00,2011-09-15 00:00:00,2011.0,Spring,145 days 00:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Concrete Revolutio: Choujin Gensou - The Last Song,TV,Original,11.0,Finished Airing,False,R+ - Mild Nudity,7.16,8853.0,2951.0,2475.0,23044.0,65.0,Bones,2016-04-10 00:00:00,2016-06-17 00:00:00,2016.0,Spring,68 days 00:00:00,24.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Tetsujin 28-gou,TV,Manga,96.0,Finished Airing,False,G - All Ages,6.57,347.0,5351.0,7327.0,1597.0,6.0,SmallStudio,1963-10-20 00:00:00,1965-05-27 00:00:00,1963.0,Fall,585 days 00:00:00,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Oz no Mahoutsukai (1986),TV,Book,52.0,Finished Airing,False,G - All Ages,6.82,551.0,4247.0,7779.0,1274.0,8.0,SmallStudio,1986-10-06 00:00:00,1987-09-28 00:00:00,1986.0,Fall,357 days 00:00:00,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Busou Shinki,TV,Other,12.0,Finished Airing,False,PG-13 - Teens 13 or older,6.37,9945.0,6106.0,2171.0,28632.0,40.0,SmallStudio,2012-10-05 00:00:00,2012-12-21 00:00:00,2012.0,Fall,77 days 00:00:00,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Time Travel Tondekeman!,TV,Original,39.0,Finished Airing,False,PG-13 - Teens 13 or older,7.44,519.0,1875.0,7878.0,1225.0,11.0,SmallStudio,1989-10-19 00:00:00,1990-08-26 00:00:00,1989.0,Fall,311 days 00:00:00,23.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Starmyu,TV,Original,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.08,10307.0,3285.0,2156.0,28983.0,247.0,SmallStudio,2015-10-06 00:00:00,2015-12-22 00:00:00,2015.0,Fall,77 days 00:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Poyopoyo Kansatsu Nikki,TV,4-koma manga,52.0,Finished Airing,False,PG - Children,7.77,6452.0,952.0,2985.0,15893.0,128.0,Studio Deen,2012-01-08 00:00:00,2012-12-30 00:00:00,2012.0,Winter,357 days 00:00:00,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Doraemon,TV,Manga,26.0,Finished Airing,False,PG - Children,7.45,5442.0,1799.0,3521.0,11104.0,115.0,unknown,1973-04-01 00:00:00,1973-09-30 00:00:00,1973.0,Spring,182 days 00:00:00,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Tatakae!! Ramenman,TV,Unknown,35.0,Finished Airing,False,R - 17+ (violence & profanity),6.56,116.0,5390.0,9156.0,619.0,4.0,Toei Animation,1988-01-10 00:00:00,1988-09-11 00:00:00,1988.0,Winter,245 days 00:00:00,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Coppelion,TV,Manga,13.0,Finished Airing,False,PG-13 - Teens 13 or older,6.54,37299.0,5443.0,949.0,89144.0,177.0,SmallStudio,2013-10-02 00:00:00,2013-12-25 00:00:00,2013.0,Fall,84 days 00:00:00,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Sousei no Onmyouji,TV,Manga,50.0,Finished Airing,False,PG-13 - Teens 13 or older,7.41,69923.0,1993.0,331.0,221001.0,1421.0,Studio Pierrot,2016-04-06 00:00:00,2017-03-29 00:00:00,2016.0,Spring,357 days 00:00:00,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Boukensha: The Man Was from Spain,TV,Unknown,26.0,Finished Airing,False,G - All Ages,6.33,230.0,6248.0,9098.0,642.0,1.0,Nippon Animation,1992-11-28 00:00:00,1993-03-30 00:00:00,1992.0,Fall,122 days 00:00:00,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Kayoe! Chuugaku,TV,Original,431.0,Finished Airing,False,G - All Ages,5.5,10.0,10801.0,10907.0,234.0,1.0,DLE,2011-06-06 00:00:00,2014-03-28 00:00:00,2011.0,Summer,1026 days 00:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Entaku no Kishi Monogatari: Moero Arthur,TV,Unknown,30.0,Finished Airing,False,PG-13 - Teens 13 or older,6.6,233.0,5192.0,8635.0,825.0,2.0,Toei Animation,1979-09-09 00:00:00,1980-03-30 00:00:00,1979.0,Fall,203 days 00:00:00,24.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Sekirei: Pure Engagement,TV,Manga,13.0,Finished Airing,False,R+ - Mild Nudity,7.53,84998.0,1565.0,565.0,146749.0,469.0,SmallStudio,2010-07-04 00:00:00,2010-09-26 00:00:00,2010.0,Summer,84 days 00:00:00,24.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Anne Happy♪,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.07,19439.0,3293.0,1606.0,46659.0,205.0,Silver Link.,2016-04-07 00:00:00,2016-06-23 00:00:00,2016.0,Spring,77 days 00:00:00,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Kyojin no Hoshi,TV,Unknown,182.0,Finished Airing,False,G - All Ages,7.04,153.0,3414.0,8118.0,1092.0,3.0,TMS Entertainment,1968-03-30 00:00:00,1971-09-18 00:00:00,1968.0,Spring,1267 days 00:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,TV,Original,25.0,Finished Airing,False,PG - Children,6.62,7167.0,5108.0,3055.0,15163.0,19.0,Toei Animation,2011-10-02 00:00:00,2012-03-25 00:00:00,2011.0,Fall,175 days 00:00:00,25.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Jinrui wa Suitai Shimashita,TV,Light novel,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.87,40680.0,756.0,723.0,118914.0,1627.0,SmallStudio,2012-07-02 00:00:00,2012-09-17 00:00:00,2012.0,Summer,77 days 00:00:00,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Overman King Gainer,TV,Original,26.0,Finished Airing,False,PG-13 - Teens 13 or older,6.96,2430.0,3712.0,4087.0,7791.0,22.0,Sunrise,2002-09-07 00:00:00,2003-03-22 00:00:00,2002.0,Fall,196 days 00:00:00,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Watashi to Watashi: Futari no Lotte,TV,Novel,29.0,Finished Airing,False,G - All Ages,6.93,97.0,3830.0,9330.0,557.0,2.0,SmallStudio,1991-11-09 00:00:00,1992-09-05 00:00:00,1991.0,Fall,301 days 00:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Lodoss-tou Senki: Eiyuu Kishi Den,TV,Novel,27.0,Finished Airing,False,PG-13 - Teens 13 or older,7.22,7568.0,2728.0,2727.0,19218.0,94.0,AIC,1998-04-01 00:00:00,1998-09-30 00:00:00,1998.0,Spring,182 days 00:00:00,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Recorder to Randoseru Re♪,TV,Unknown,13.0,Finished Airing,False,PG-13 - Teens 13 or older,6.96,12246.0,3716.0,2652.0,20352.0,6.0,Seven,2012-04-04 00:00:00,2012-06-27 00:00:00,2012.0,Spring,84 days 00:00:00,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Saenai Heroine no Sodatekata,TV,Light novel,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.65,127501.0,1230.0,261.0,262774.0,2068.0,A-1 Pictures,2015-01-16 00:00:00,2015-03-27 00:00:00,2015.0,Winter,70 days 00:00:00,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Bus Gamer,TV,Manga,3.0,Finished Airing,False,PG-13 - Teens 13 or older,6.62,12905.0,5101.0,2511.0,22317.0,38.0,SmallStudio,2008-03-14 00:00:00,2008-03-29 00:00:00,2008.0,Spring,15 days 00:00:00,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Yamada-kun to 7-nin no Majo (TV),TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,7.84,178947.0,821.0,190.0,316766.0,2253.0,SmallStudio,2015-04-12 00:00:00,2015-06-28 00:00:00,2015.0,Spring,77 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Genshiken 2,TV,Manga,12.0,Finished Airing,False,R - 17+ (violence & profanity),7.83,35064.0,828.0,1297.0,62526.0,181.0,Arms,2007-10-10 00:00:00,2007-12-26 00:00:00,2007.0,Fall,77 days 00:00:00,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Shin-Men,TV,Unknown,13.0,Finished Airing,False,G - All Ages,6.35,144.0,6201.0,8850.0,730.0,1.0,Shin-Ei Animation,2010-11-26 00:00:00,2012-09-14 00:00:00,2010.0,Fall,658 days 00:00:00,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Spiral: Suiri no Kizuna,TV,Manga,25.0,Finished Airing,False,PG-13 - Teens 13 or older,7.35,17595.0,2258.0,1760.0,40535.0,295.0,J.C.Staff,2002-10-01 00:00:00,2003-03-25 00:00:00,2002.0,Fall,175 days 00:00:00,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Shinkon Gattai Godannar!!,TV,Original,13.0,Finished Airing,False,R+ - Mild Nudity,6.79,3297.0,4370.0,3595.0,10528.0,26.0,OLM,2003-10-01 00:00:00,2003-12-24 00:00:00,2003.0,Fall,84 days 00:00:00,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Grenadier: Hohoemi no Senshi,TV,Manga,12.0,Finished Airing,False,PG-13 - Teens 13 or older,6.8,20386.0,4314.0,1719.0,42324.0,63.0,SmallStudio,2004-10-14 00:00:00,2005-01-13 00:00:00,2004.0,Fall,91 days 00:00:00,25.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Moyashimon,TV,Manga,11.0,Finished Airing,False,PG-13 - Teens 13 or older,7.65,22170.0,1226.0,1500.0,51854.0,229.0,SmallStudio,2007-10-12 00:00:00,2007-12-21 00:00:00,2007.0,Fall,70 days 00:00:00,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Kimi no Iru Machi,TV,Manga,12.0,Finished Airing,False,R+ - Mild Nudity,7.11,37113.0,3166.0,978.0,87052.0,424.0,Gonzo,2013-07-13 00:00:00,2013-09-28 00:00:00,2013.0,Summer,77 days 00:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Joou Heika no Petite Angie,TV,Original,26.0,Finished Airing,False,PG-13 - Teens 13 or older,6.5,152.0,5605.0,9021.0,667.0,3.0,SmallStudio,1977-12-13 00:00:00,1978-06-27 00:00:00,1977.0,Winter,196 days 00:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Higepiyo,TV,Original,39.0,Finished Airing,False,PG - Children,7.2,1822.0,2814.0,4952.0,4793.0,14.0,SmallStudio,2009-04-03 00:00:00,2010-02-19 00:00:00,2009.0,Spring,322 days 00:00:00,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
X,TV,Manga,24.0,Finished Airing,False,R+ - Mild Nudity,7.52,26677.0,1594.0,1374.0,58165.0,710.0,Madhouse,2001-10-03 00:00:00,2002-03-27 00:00:00,2001.0,Fall,175 days 00:00:00,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Hyouge Mono,TV,Manga,39.0,Finished Airing,False,R - 17+ (violence & profanity),8.06,1893.0,474.0,3085.0,14880.0,168.0,SmallStudio,2011-04-07 00:00:00,2012-01-26 00:00:00,2011.0,Spring,294 days 00:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Asobot Senki Gokuu,TV,Manga,52.0,Finished Airing,False,PG-13 - Teens 13 or older,6.83,707.0,4172.0,6773.0,2076.0,8.0,SmallStudio,2002-10-01 00:00:00,2003-09-30 00:00:00,2002.0,Fall,364 days 00:00:00,23.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
Senran Kagura,TV,Game,12.0,Finished Airing,False,PG-13 - Teens 13 or older,6.45,22912.0,5815.0,1116.0,74140.0,207.0,SmallStudio,2013-01-06 00:00:00,2013-03-24 00:00:00,2013.0,Winter,77 days 00:00:00,24.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
